day,percent.001,percent.023,percent.159,percent.5,percent.841,percent.977,percent.999
1142,2012-02-16,11650044000,12333012000,16554996000,2.0541e+10,33126364000,44414908000,46240996000
1143,2012-02-17,11882668000,12579364000,16886212000,2.1347e+10,33788788000,45303636000,47166332000
1144,2012-02-18,11914752000,12613296000,16931568000,2.147e+10,33880536000,45426392000,47294104000
1145,2012-02-19,11911744000,12610112000,16927296000,2.1475e+10,33871716000,45414852000,47282124000
1146,2012-02-20,11971908000,12673884000,17013372000,2.1586e+10,34042664000,45644008000,47520696000
1147,2012-02-21,11875644000,12571812000,16875396000,2.1412e+10,33767056000,45274832000,47136384000
1148,2012-02-22,11728256000,12415888000,16666704000,2.1147e+10,33349688000,44714936000,46553432000
1149,2012-02-23,11383332000,12050636000,16175788000,2.0524e+10,32367464000,43397608000,45181896000
1150,2012-02-24,11616956000,12297988000,16508004000,2.0945e+10,33032252000,44289244000,46110228000
1151,2012-02-25,11740288000,12428624000,16683792000,2.1168e+10,33383332000,44760004000,46600348000
1152,2012-02-26,11747304000,12435992000,16693336000,2.118e+10,33402700000,44785900000,46627300000
1153,2012-02-27,11846572000,12541156000,16834948000,2.136e+10,33686492000,45166524000,47023588000
1154,2012-02-28,11739288000,12427624000,16682792000,2.1167e+10,33381968000,44758096000,46598352000
1155,2012-02-29,11501652000,12175996000,16344668000,2.5247e+10,550172640000,703722080000,728560960000
1156,2012-03-01,1706516400,1735477200,1914507600,2996300000,22503922000,50879234000,55469358000
1157,2012-03-02,6469044800,6870430400,9351723200,1.4353e+10,26059676000,42166972000,44772564000
1158,2012-03-03,10644564000,11272972000,15157676000,2.3392e+10,36516332000,52925004000,55579348000
1159,2012-03-04,11371360000,12039280000,16168240000,2.4964e+10,38354388000,54846836000,57514732000
1160,2012-03-05,11434504000,12105592000,16254136000,2.5099e+10,38462520000,54880440000,57536280000
1161,2012-03-06,11363312000,12030176000,16152608000,2.4943e+10,38206524000,54494428000,57129236000
1162,2012-03-07,11208900000,11866700000,15933100000,2.4604e+10,37684828000,53747516000,56345892000
1163,2012-03-08,11334236000,11999428000,16111524000,2.488e+10,38107220000,54348340000,56975580000
1164,2012-03-09,11460572000,12133156000,16290948000,2.5157e+10,38531432000,54953704000,57610248000
1165,2012-03-10,11408432000,12077936000,16216688000,2.5042e+10,38355200000,54702400000,57346800000
1166,2012-03-11,11343260000,12008980000,16124340000,2.4899e+10,38135592000,54389224000,57018488000
1167,2012-03-12,11296132000,11959036000,16056988000,2.4794e+10,37976092000,54161724000,56779988000
1168,2012-03-13,10937176000,11579048000,15546984000,2.4007e+10,36770112000,52441664000,54976768000
1169,2012-03-14,955927120,958283760,972852080,4113300000,8485506000,9011282000,9096334000
1170,2012-03-15,522036920,562889160,815430280,1.085e+09,4089695200,8312114400,8995152800
1171,2012-03-16,5993140800,6343838400,8511787200,1.3081e+10,20933588000,31469236000,33173532000
1172,2012-03-17,37922496,38505408,42108864,58467000,122131224,190874328,201994536
1173,2012-03-18,464478480,466645040,480038320,496780000,884279280,943042160,952547920
1174,2012-03-19,326144360,357700280,552773240,841220000,1082817440,1247627680,1274288160
1175,2012-03-20,5570160800,5886098400,7839167200,1.2087e+10,18552756000,26483732000,27766684000
1176,2012-03-21,9536161600,10076516800,13416894400,2.0691e+10,31710288000,45197136000,47378832000
1177,2012-03-22,10178216000,10754968000,14320344000,2.2084e+10,33840980000,48227060000,50554220000
1178,2012-03-23,10289496000,10872408000,14475864000,2.2324e+10,34207992000,48748024000,51100088000
1179,2012-03-24,10291504000,10874592000,14479136000,2.2329e+10,34215540000,48759380000,51112060000
1180,2012-03-25,10280476000,10862948000,14463684000,2.2306e+10,34179348000,48707956000,51058172000
1181,2012-03-26,10237368000,10817464000,14403512000,2.2213e+10,34037580000,48505260000,50845620000
1182,2012-03-27,9992636400,10558837200,14058987600,2.1681e+10,33222712000,47343864000,49628168000
1183,2012-03-28,46879104,48267392,56849536,75707000,161765640,211003080,218967960
1184,2012-03-29,5309674000,5610502000,7470166000,1.152e+10,17652200000,25159400000,26373800000
1185,2012-03-30,7924750000,8436250000,11598250000,1.6814e+10,27463568000,43001296000,45514752000
1186,2012-03-31,7845430000,8305890000,11152370000,1.6714e+10,28136024000,44763928000,47453736000
1187,2012-04-01,288378880,304634240,405121920,499270000,832840400,909598800,922015600
1188,2012-04-02,5151388000,5443724000,7250892000,1.1171e+10,17159032000,24550904000,25746648000
1189,2012-04-03,8831162400,9331935200,12427621600,1.9149e+10,29392712000,42017864000,44060168000
1190,2012-04-04,6157584400,6311241200,7261119600,9524100000,10222708400,10697674800,10774507600
1191,2012-04-05,5043205600,5327128800,7082290400,1.087e+10,16616192000,23703424000,24849888000
1192,2012-04-06,8764049600,9257940800,12311086400,1.8893e+10,28891420000,41215740000,43209380000
1193,2012-04-07,9439383200,9971413600,13260328800,2.0349e+10,31119328000,44394016000,46541392000
1194,2012-04-08,9539340400,10077029200,13400923600,2.0565e+10,31449604000,44865188000,47035356000
1195,2012-04-09,9497132800,10032454400,13341715200,2.0474e+10,31310564000,44666308000,46826796000
1196,2012-04-10,9445399200,9977781600,13268872800,2.0362e+10,31139788000,44422636000,46571332000
1197,2012-04-11,9364091600,9891906800,13154764400,2.0187e+10,30871712000,44040864000,46171168000
1198,2012-04-12,245253920,280100160,495513280,1390100000,2772644400,3532666800,3655611600
1199,2012-04-13,28953468,30195764,37875412,50747000,66812380,86420860,89592820
1200,2012-04-14,43998116,46970668,65346444,122550000,287753760,476978720,507588640
1201,2012-04-15,4779760400,5045089200,6685303600,1.025e+10,15653956000,22388132000,23477484000
1202,2012-04-16,8206688000,8661824000,11475392000,1.7597e+10,26900028000,38365916000,40220692000
1203,2012-04-17,8785745600,9272948800,12284750400,1.8838e+10,28800108000,41065676000,43049812000
1204,2012-04-18,8913065600,9407308800,12462630400,1.9111e+10,29218044000,41659868000,43672516000
1205,2012-04-19,8897930000,9391390000,12441870000,1.9079e+10,29168484000,41588548000,43597676000
1206,2012-04-20,8869758400,9361643200,12402385600,1.9018e+10,29076276000,41457172000,43459964000
1207,2012-04-21,8920986000,9415678000,12473774000,1.9128e+10,29243960000,41696120000,43710440000
1208,2012-04-22,8927906400,9423047200,12483917600,1.9143e+10,29266876000,41729372000,43745364000
1209,2012-04-23,8861236400,9352637200,12390387600,1.9e+10,29048268000,41417196000,43418052000
1210,2012-04-24,8818730000,9307790000,12331070000,1.8909e+10,28908592000,41218224000,43209488000
1211,2012-04-25,8775920800,9262578400,12271007200,1.8817e+10,28768552000,41018344000,42999928000
1212,2012-04-26,378772160,473639680,1060093440,2339700000,2705252000,2783044000,2795628000
1213,2012-04-27,4565700400,4816509200,6366963600,9757800000,14903412000,21231764000,22255468000
1214,2012-04-28,7855715600,8287258800,10954980400,1.6789e+10,25642824000,36531528000,38292936000
1215,2012-04-29,8444486400,8908387200,11776137600,1.8048e+10,27563824000,39268528000,41161936000
1216,2012-04-30,8526690400,8995079200,11890573600,1.8223e+10,27832900000,39651300000,41563100000
1217,2012-05-01,8532507200,9001265600,11899044800,1.8236e+10,27851724000,39678828000,41592036000
1218,2012-05-02,8531905600,9000628800,11898190400,1.8235e+10,27849996000,39676012000,41589044000
1219,2012-05-03,8494411200,8961057600,11845780800,1.8154e+10,27727052000,39500844000,41405428000
1220,2012-05-04,8506742000,8974066000,11862978000,1.8181e+10,27767336000,39557992000,41465304000
1221,2012-05-05,8357569200,8816691600,11654902800,1.7862e+10,27280380000,38864860000,40738820000
1222,2012-05-06,8320979200,8778121600,11604092800,1.7784e+10,27161164000,38694508000,40560196000
1223,2012-05-07,8380023600,8840342800,11685952400,1.791e+10,27354128000,38969616000,40848592000
1224,2012-05-08,8464235600,8929218800,11803660400,1.809e+10,27629024000,39360928000,41258736000
1225,2012-05-09,8494913200,8961603600,11846598800,1.8155e+10,27728780000,39503660000,41408420000
1226,2012-05-10,8466239600,8931310800,11806296400,1.8094e+10,27635208000,39370376000,41268712000
1227,2012-05-11,8421227200,8883825600,11743524800,1.7998e+10,27488348000,39160956000,41049172000
1228,2012-05-12,8439976400,8903657200,11770047600,1.8038e+10,27549456000,39247632000,41139984000
1229,2012-05-13,8445287200,8909205600,11777064800,1.8049e+10,27566916000,39273252000,41166924000
1230,2012-05-14,8417219200,8879641600,11738252800,1.7989e+10,27475344000,39141968000,41029216000
1231,2012-05-15,8416717200,8879095600,11737434800,1.7988e+10,27473980000,39140060000,41027220000
1232,2012-05-16,8403984000,8865632000,11719456000,1.7961e+10,27432332000,39081004000,40965348000
1233,2012-05-17,8342632800,8800954400,11634215200,1.783e+10,27231548000,38795356000,40665972000
1234,2012-05-18,8294413200,8750103600,11567098800,1.7727e+10,27074776000,38571672000,40431464000
1235,2012-05-19,8348648800,8807322400,11642759200,1.7843e+10,27251008000,38822976000,40694912000
1236,2012-05-20,8392856400,8853897200,11703967600,1.7937e+10,27395776000,39028672000,40910464000
1237,2012-05-21,8303636400,8759837200,11579987600,1.7747e+10,27104512000,38614464000,40476368000
1238,2012-05-22,8263735600,8717718800,11524160400,1.7661e+10,26974384000,38428848000,40281776000
1239,2012-05-23,8232356800,8684606400,11480331200,1.7594e+10,26871900000,38282300000,40128100000
1240,2012-05-24,8209400400,8660409200,11448463600,1.7545e+10,26796788000,38175636000,40016332000
1241,2012-05-25,8203484000,8654132000,11439956000,1.7533e+10,26777328000,38148016000,39987392000
1242,2012-05-26,8186340400,8636029200,11415923600,1.7496e+10,26721676000,38068972000,39904564000
1243,2012-05-27,8240779200,8693521600,11492292800,1.7612e+10,26899272000,38322184000,40170008000
1244,2012-05-28,8237667600,8690154800,11487348400,1.7606e+10,26888996000,38307012000,40154044000
1245,2012-05-29,8251803200,8705073600,11507108800,1.7636e+10,26935100000,38372700000,40222900000
1246,2012-05-30,8244484400,8697341200,11496819600,1.762e+10,26911184000,38338448000,40186976000
1247,2012-05-31,8249297200,8702435600,11503654800,1.7631e+10,26926916000,38361252000,40210924000
1248,2012-06-01,8208898400,8659863200,11447645600,1.7544e+10,26795424000,38173728000,40014336000
1249,2012-06-02,8129096800,8575626400,11335991200,1.7374e+10,26534532000,37802404000,39625148000
1250,2012-06-03,8099124400,8544061200,11294579600,1.731e+10,26436504000,37662488000,39478456000
1251,2012-06-04,8022231200,8462917600,11187160800,1.7145e+10,26186160000,37305520000,39104240000
1252,2012-06-05,8071554400,8514951200,11255949600,1.7251e+10,26347024000,37534928000,39344736000
1253,2012-06-06,8055414800,8497940400,11233553200,1.7216e+10,26294100000,37459700000,39265900000
1254,2012-06-07,8066243600,8509402800,11248932400,1.7239e+10,26329928000,37510216000,39318792000
1255,2012-06-08,8077267600,8520954800,11263748400,1.7263e+10,26365484000,37561548000,39372676000
1256,2012-06-09,7797671200,8226037600,10874120800,1.6665e+10,25452952000,36261144000,38009528000
1257,2012-06-10,7779926000,8207298000,10849234000,1.6627e+10,25394572000,36178284000,37922708000
1258,2012-06-11,7962581200,8399967600,11103810800,1.7018e+10,25991196000,37028412000,38813844000
1259,2012-06-12,8032056000,8473288000,11200904000,1.7166e+10,26218260000,37351220000,39152140000
1260,2012-06-13,8018721200,8459187600,11182070800,1.7138e+10,26174248000,37289256000,39087272000
1261,2012-06-14,7990752800,8429714400,11143295200,1.7078e+10,26083040000,37158880000,38950560000
1262,2012-06-15,7952055200,8388869600,11089176800,1.6995e+10,25957004000,36978988000,38761956000
1263,2012-06-16,7898321600,8332196800,11014334400,1.688e+10,25781500000,36729500000,38500500000
1264,2012-06-17,7930704400,8366401200,11059799600,1.695e+10,25887348000,36879956000,38658172000
1265,2012-06-18,7895014800,8328740400,11009953200,1.6873e+10,25770588000,36714236000,38484532000
1266,2012-06-19,7913660400,8348389200,11035803600,1.6913e+10,25831696000,36800912000,38575344000
1267,2012-06-20,7916166400,8351027200,11039257600,1.6918e+10,25839880000,36812360000,38587320000
1268,2012-06-21,7833560000,8263880000,10924040000,1.6742e+10,25570076000,36427772000,38184164000
1269,2012-06-22,7812508000,8241684000,10894772000,1.6697e+10,25501420000,36329740000,38081380000
1270,2012-06-23,7793057600,8221124800,10867358400,1.6655e+10,25437584000,36239248000,37986576000
1271,2012-06-24,7798774800,8227220400,10875793200,1.6668e+10,25456680000,36265960000,38014520000
1272,2012-06-25,7782531600,8210026800,10852724400,1.6633e+10,25403756000,36190732000,37935684000
1273,2012-06-26,7798272800,8226674400,10874975200,1.6666e+10,25454680000,36263960000,38012520000
1274,2012-06-27,7822432400,8252145200,10908551600,1.6718e+10,25533884000,36376348000,38130276000
1275,2012-06-28,7771304400,8198201200,10837199600,1.6609e+10,25366564000,36138308000,37880796000
1276,2012-06-29,7738021200,8163087600,10790770800,1.6538e+10,25258624000,35984128000,37719136000
1277,2012-06-30,7718873600,8142892800,10764102400,1.6497e+10,25195788000,35894636000,37625332000
1278,2012-07-01,7716670400,8140619200,10761393600,1.6492e+10,25188604000,35884188000,37614356000
1279,2012-07-02,7684889200,8107051600,10716782800,1.6424e+10,25084484000,35736548000,37459676000
1280,2012-07-03,7686391200,8108597600,10718600800,1.6427e+10,25089576000,35743272000,37466664000
1281,2012-07-04,7665741600,8086856800,10690114400,1.6383e+10,25022648000,35648056000,37366872000
1282,2012-07-05,7612410400,8030639200,10616053600,1.6269e+10,24848144000,35399568000,37106416000
1283,2012-07-06,7649299200,8069481600,10666972800,1.6348e+10,24968360000,35570920000,37286040000
1284,2012-07-07,7684088400,8106233200,10715855600,1.6423e+10,25082392000,35732824000,37455688000
1285,2012-07-08,7641681600,8061476800,10656574400,1.6332e+10,24943444000,35535668000,37249116000
1286,2012-07-09,7618024000,8036552000,10623816000,1.6281e+10,24866604000,35426188000,37134356000
1287,2012-07-10,7658522400,8079215200,10679861600,1.6368e+10,24998732000,35613804000,37330948000
1288,2012-07-11,7631757200,8051015600,10642794800,1.6311e+10,24911344000,35489968000,37201216000
1289,2012-07-12,7552557200,7967415600,10531994800,1.6141e+10,24652816000,35121552000,36815024000
1290,2012-07-13,7485592400,7896825200,10438991600,1.5998e+10,24434572000,34810284000,36488708000
1291,2012-07-14,7499026800,7911016400,10457861200,1.6027e+10,24477948000,34872156000,36553572000
1292,2012-07-15,7516270000,7929210000,10481930000,1.6064e+10,24534328000,34953016000,36638392000
1293,2012-07-16,7420229200,7827871600,10347842800,1.5859e+10,24220784000,34505648000,36169376000
1294,2012-07-17,7416117600,7823504800,10341898400,1.585e+10,24207144000,34486568000,36149416000
1295,2012-07-18,7455516400,7865077200,10396907600,1.5934e+10,24336544000,34670368000,36342016000
1296,2012-07-19,7440480400,7849249200,10376183600,1.5902e+10,24286712000,34599864000,36268168000
1297,2012-07-20,7471357200,7881815600,10419194800,1.5968e+10,24387468000,34743596000,36418852000
1298,2012-07-21,7471357200,7881815600,10419194800,1.5968e+10,24388104000,34743688000,36418856000
1299,2012-07-22,7464640000,7874720000,10409760000,1.5954e+10,24365916000,34712252000,36385924000
1300,2012-07-23,7399878400,7806403200,10319465600,1.5815e+10,24154220000,34411340000,36070580000
1301,2012-07-24,7341132800,7744454400,10237715200,1.569e+10,23962620000,34138140000,35784180000
1302,2012-07-25,7346244400,7749821200,10244659600,1.5701e+10,23979352000,34161944000,35809128000
1303,2012-07-26,7309754000,7711342000,10193886000,1.5623e+10,23860500000,33992500000,35631500000
1304,2012-07-27,7291104400,7691601200,10167399600,1.5583e+10,23799028000,33904916000,35539692000
1305,2012-07-28,7265845200,7665039600,10132786800,1.5529e+10,23716732000,33787804000,35416948000
1306,2012-07-29,7252207600,7650574800,10113208400,1.55e+10,23672356000,33724932000,35351084000
1307,2012-07-30,7285291600,7685506800,10159564400,1.557e+10,23780568000,33878296000,35511752000
